merchant_id,session_date,sessions,conversions
M00108,2024-08-15,90,3
M00108,2024-08-22,156,6
M00108,2024-08-29,490,22
M00108,2024-09-05,423,7
M00108,2024-09-12,173,5
M00108,2024-09-19,205,3
M00108,2024-09-26,285,3
M00108,2024-10-03,344,8
M00108,2024-10-10,242,11
M00108,2024-10-17,152,4
M00108,2024-10-24,211,3
M00108,2024-10-31,134,6
M00108,2024-11-07,347,6
M00108,2024-11-14,159,2
M00108,2024-11-21,311,9
M00108,2024-11-28,337,4
M00108,2024-12-05,430,7
M00108,2024-12-12,257,7
M00108,2024-12-19,50,0
M00108,2024-12-26,342,9
M00108,2025-01-02,440,7
M00108,2025-01-09,53,0
M00108,2025-01-16,487,17
M00108,2025-01-23,99,2
M00108,2025-01-30,460,18
M00108,2025-02-06,248,8
M00108,2025-02-13,77,1
M00108,2025-02-20,438,10
M00108,2025-02-27,152,5
M00108,2025-03-06,192,4
M00108,2025-03-13,346,10
M00108,2025-03-20,333,14
M00108,2025-03-27,467,19
M00108,2025-04-03,300,3
M00108,2025-04-10,480,8
M00109,2024-01-27,100,2
M00109,2024-02-03,489,14
M00109,2024-02-10,434,6
M00109,2024-02-17,55,0
M00109,2024-02-24,194,2
M00109,2024-03-02,139,5
M00109,2024-03-09,483,6
M00109,2024-03-16,184,2
M00109,2024-03-23,251,8
M00109,2024-03-30,149,4
M00109,2024-04-06,93,3
M00109,2024-04-13,368,12
M00110,2024-11-05,128,2
M00110,2024-11-12,182,5
M00110,2024-11-19,443,21
M00110,2024-11-26,86,1
M00110,2024-12-03,469,22
M00110,2024-12-10,340,14
M00110,2024-12-17,309,12
M00110,2024-12-24,83,1
M00110,2024-12-31,201,6
M00111,2024-02-23,366,8
M00111,2024-03-01,393,12
M00111,2024-03-08,86,2
M00111,2024-03-15,25,0
M00111,2024-03-22,182,3
M00111,2024-03-29,261,2
M00111,2024-04-05,64,0
M00111,2024-04-12,195,8
M00111,2024-04-19,133,5
M00111,2024-04-26,207,9
M00111,2024-05-03,442,7
M00111,2024-05-10,159,3
M00111,2024-05-17,285,13
M00111,2024-05-24,186,3
M00111,2024-05-31,49,2
M00111,2024-06-07,494,16
M00111,2024-06-14,423,10
M00111,2024-06-21,470,19
M00111,2024-06-28,348,11
M00111,2024-07-05,318,13
M00111,2024-07-12,406,4
M00111,2024-07-19,222,7
M00111,2024-07-26,198,9
M00111,2024-08-02,23,0
M00111,2024-08-09,384,8
M00111,2024-08-16,463,7
M00111,2024-08-23,262,9
M00111,2024-08-30,163,7
M00111,2024-09-06,410,12
M00111,2024-09-13,129,5
M00111,2024-09-20,62,1
M00111,2024-09-27,79,2
M00111,2024-10-04,291,11
M00111,2024-10-11,380,14
M00111,2024-10-18,223,6
M00111,2024-10-25,65,2
M00111,2024-11-01,490,12
M00111,2024-11-08,49,1
M00111,2024-11-15,377,8
M00111,2024-11-22,295,8
M00111,2024-11-29,81,2
M00111,2024-12-06,54,1
M00111,2024-12-13,404,4
M00111,2024-12-20,78,3
M00111,2024-12-27,170,6
M00112,2023-10-16,124,5
M00112,2023-10-23,462,8
M00112,2023-10-30,88,1
M00112,2023-11-06,147,3
M00112,2023-11-13,166,5
M00112,2023-11-20,411,18
M00112,2023-11-27,385,9
M00112,2023-12-04,184,8
M00112,2023-12-11,45,1
M00112,2023-12-18,278,10
M00112,2023-12-25,24,0
M00112,2024-01-01,176,3
M00112,2024-01-08,24,0
M00112,2024-01-15,357,12
M00112,2024-01-22,345,16
M00112,2024-01-29,35,1
M00112,2024-02-05,25,0
M00112,2024-02-12,308,9
M00112,2024-02-19,214,5
M00112,2024-02-26,53,0
M00112,2024-03-04,137,2
M00112,2024-03-11,170,3
M00112,2024-03-18,44,1
M00112,2024-03-25,57,0
M00112,2024-04-01,162,8
M00112,2024-04-08,159,2
M00112,2024-04-15,200,7
M00112,2024-04-22,153,5
M00112,2024-04-29,321,5
M00112,2024-05-06,328,4
M00112,2024-05-13,155,6
M00112,2024-05-20,358,17
M00112,2024-05-27,126,2
M00112,2024-06-03,251,5
M00112,2024-06-10,484,14
M00112,2024-06-17,308,14
M00112,2024-06-24,201,7
M00112,2024-07-01,396,18
M00112,2024-07-08,289,12
M00112,2024-07-15,59,0
M00112,2024-07-22,133,3
M00112,2024-07-29,41,1
M00112,2024-08-05,287,4
M00112,2024-08-12,456,10
M00112,2024-08-19,373,6
M00112,2024-08-26,268,8
M00112,2024-09-02,104,1
M00112,2024-09-09,92,1
M00112,2024-09-16,430,20
M00112,2024-09-23,175,5
M00112,2024-09-30,29,1
M00112,2024-10-07,353,8
M00112,2024-10-14,461,7
M00112,2024-10-21,295,7
M00112,2024-10-28,102,4
M00112,2024-11-04,174,8
M00112,2024-11-11,354,13
M00112,2024-11-18,394,8
M00112,2024-11-25,60,0
M00112,2024-12-02,451,16
M00112,2024-12-09,43,0
M00112,2024-12-16,343,6
M00112,2024-12-23,279,7
M00112,2024-12-30,173,4
M00113,2024-01-14,160,7
M00113,2024-01-21,205,8
M00113,2024-01-28,436,14
M00113,2024-02-04,101,3
M00113,2024-02-11,257,3
M00113,2024-02-18,489,6
M00113,2024-02-25,112,5
M00113,2024-03-03,469,6
M00113,2024-03-10,228,6
M00113,2024-03-17,166,3
M00113,2024-03-24,102,2
M00113,2024-03-31,461,10
M00113,2024-04-07,364,16
M00113,2024-04-14,341,10
M00113,2024-04-21,276,6
M00113,2024-04-28,268,4
M00113,2024-05-05,403,14
M00113,2024-05-12,387,11
M00113,2024-05-19,174,3
M00113,2024-05-26,70,2
M00113,2024-06-02,378,11
M00113,2024-06-09,410,19
M00113,2024-06-16,208,5
M00113,2024-06-23,28,1
M00113,2024-06-30,173,2
M00113,2024-07-07,140,4
M00113,2024-07-14,460,19
M00113,2024-07-21,222,9
M00113,2024-07-28,401,6
M00113,2024-08-04,162,5
M00113,2024-08-11,312,4
M00113,2024-08-18,222,2
M00113,2024-08-25,50,1
M00113,2024-09-01,261,12
M00113,2024-09-08,230,11
M00113,2024-09-15,213,7
M00113,2024-09-22,404,12
M00113,2024-09-29,434,6
M00113,2024-10-06,100,1
M00113,2024-10-13,263,4
M00113,2024-10-20,445,11
M00113,2024-10-27,60,2
M00113,2024-11-03,179,2
M00113,2024-11-10,391,12
M00113,2024-11-17,21,0
M00113,2024-11-24,308,5
M00114,2024-05-04,134,5
M00114,2024-05-11,473,22
M00114,2024-05-18,401,19
M00114,2024-05-25,265,6
M00114,2024-06-01,493,18
M00114,2024-06-08,148,6
M00114,2024-06-15,184,3
M00114,2024-06-22,450,14
M00114,2024-06-29,446,18
M00114,2024-07-06,104,2
M00114,2024-07-13,282,10
M00114,2024-07-20,126,5
M00114,2024-07-27,69,1
M00114,2024-08-03,434,5
M00114,2024-08-10,378,10
M00114,2024-08-17,317,11
M00114,2024-08-24,304,10
M00114,2024-08-31,134,5
M00114,2024-09-07,108,2
M00114,2024-09-14,394,10
M00114,2024-09-21,386,8
M00114,2024-09-28,126,2
M00114,2024-10-05,100,2
M00114,2024-10-12,45,0
M00114,2024-10-19,110,4
M00114,2024-10-26,74,2
M00114,2024-11-02,97,2
M00114,2024-11-09,393,19
M00114,2024-11-16,116,5
M00114,2024-11-23,454,16
M00114,2024-11-30,362,6
M00114,2024-12-07,480,16
M00114,2024-12-14,397,13
M00114,2024-12-21,129,1
M00114,2024-12-28,314,12
M00115,2023-08-19,108,3
M00115,2023-08-26,120,2
M00115,2023-09-02,404,9
M00115,2023-09-09,133,4
M00115,2023-09-16,50,0
M00115,2023-09-23,104,4
M00115,2023-09-30,137,3
M00115,2023-10-07,418,12
M00115,2023-10-14,271,9
M00115,2023-10-21,370,4
M00115,2023-10-28,293,5
M00115,2023-11-04,385,7
M00115,2023-11-11,359,6
M00115,2023-11-18,301,11
M00115,2023-11-25,61,1
M00115,2023-12-02,283,10
M00115,2023-12-09,297,4
M00115,2023-12-16,234,9
M00115,2023-12-23,175,7
M00115,2023-12-30,108,1
M00115,2024-01-06,218,6
M00115,2024-01-13,399,7
M00115,2024-01-20,144,4
M00115,2024-01-27,218,7
M00115,2024-02-03,49,1
M00115,2024-02-10,178,7
M00115,2024-02-17,134,6
M00115,2024-02-24,292,10
M00115,2024-03-02,277,9
M00115,2024-03-09,53,1
M00115,2024-03-16,153,3
M00115,2024-03-23,282,9
M00115,2024-03-30,127,2
M00115,2024-04-06,181,4
M00115,2024-04-13,66,1
M00115,2024-04-20,225,2
M00115,2024-04-27,281,4
M00115,2024-05-04,134,1
M00115,2024-05-11,103,1
M00115,2024-05-18,289,5
M00115,2024-05-25,356,9
M00115,2024-06-01,316,14
M00115,2024-06-08,135,6
M00115,2024-06-15,36,1
M00115,2024-06-22,174,7
M00115,2024-06-29,48,0
M00115,2024-07-06,276,3
M00115,2024-07-13,131,5
M00115,2024-07-20,94,3
M00115,2024-07-27,70,3
M00115,2024-08-03,270,3
M00115,2024-08-10,294,5
M00115,2024-08-17,176,6
M00115,2024-08-24,147,6
M00115,2024-08-31,497,21
M00115,2024-09-07,201,8
M00115,2024-09-14,102,5
M00115,2024-09-21,388,8
M00115,2024-09-28,21,0
M00115,2024-10-05,365,12
M00115,2024-10-12,176,7
M00115,2024-10-19,424,13
M00115,2024-10-26,101,2
M00115,2024-11-02,415,5
M00115,2024-11-09,256,10
M00115,2024-11-16,359,10
M00115,2024-11-23,137,6
M00115,2024-11-30,350,15
M00115,2024-12-07,66,1
M00115,2024-12-14,366,9
M00115,2024-12-21,485,21
M00115,2024-12-28,458,10
M00116,2023-02-10,305,3
M00116,2023-02-17,65,2
M00116,2023-02-24,337,14
M00116,2023-03-03,269,7
M00116,2023-03-10,437,12
M00116,2023-03-17,250,9
M00116,2023-03-24,165,3
M00116,2023-03-31,309,6
M00116,2023-04-07,305,8
M00116,2023-04-14,292,7
M00116,2023-04-21,425,15
M00116,2023-04-28,380,12
M00116,2023-05-05,210,2
M00116,2023-05-12,309,14
M00116,2023-05-19,391,7
M00116,2023-05-26,343,14
M00116,2023-06-02,299,7
M00116,2023-06-09,126,4
M00116,2023-06-16,265,5
M00116,2023-06-23,367,16
M00116,2023-06-30,59,2
M00116,2023-07-07,62,2
M00116,2023-07-14,490,9
M00116,2023-07-21,293,13
M00116,2023-07-28,60,2
M00116,2023-08-04,250,6
M00116,2023-08-11,294,7
M00116,2023-08-18,376,14
M00116,2023-08-25,175,4
M00116,2023-09-01,424,17
M00116,2023-09-08,43,0
M00116,2023-09-15,333,15
M00116,2023-09-22,160,6
M00116,2023-09-29,99,4
M00116,2023-10-06,103,4
M00116,2023-10-13,466,14
M00116,2023-10-20,174,3
M00116,2023-10-27,389,17
M00116,2023-11-03,145,5
M00116,2023-11-10,192,4
M00116,2023-11-17,130,2
M00116,2023-11-24,143,6
M00116,2023-12-01,459,18
M00116,2023-12-08,212,6
M00116,2023-12-15,405,10
M00116,2023-12-22,296,7
M00116,2023-12-29,114,2
M00116,2024-01-05,31,0
M00116,2024-01-12,479,6
M00116,2024-01-19,332,13
M00116,2024-01-26,32,0
M00116,2024-02-02,259,12
M00116,2024-02-09,381,5
M00116,2024-02-16,497,8
M00116,2024-02-23,45,0
M00116,2024-03-01,82,3
M00116,2024-03-08,30,0
M00116,2024-03-15,310,4
M00116,2024-03-22,428,8
M00116,2024-03-29,488,14
M00116,2024-04-05,475,10
M00116,2024-04-12,80,2
M00116,2024-04-19,373,7
M00116,2024-04-26,269,7
M00116,2024-05-03,386,17
M00116,2024-05-10,26,1
M00116,2024-05-17,234,6
M00116,2024-05-24,309,3
M00116,2024-05-31,443,8
M00116,2024-06-07,330,8
M00116,2024-06-14,390,11
M00116,2024-06-21,197,4
M00116,2024-06-28,145,6
M00116,2024-07-05,467,7
M00116,2024-07-12,99,2
M00116,2024-07-19,203,5
M00116,2024-07-26,337,9
M00116,2024-08-02,55,1
M00116,2024-08-09,317,12
M00116,2024-08-16,208,6
M00116,2024-08-23,343,3
M00116,2024-08-30,316,5
M00116,2024-09-06,86,2
M00116,2024-09-13,317,8
M00116,2024-09-20,204,3
M00116,2024-09-27,79,3
M00116,2024-10-04,291,14
M00116,2024-10-11,309,14
M00116,2024-10-18,488,17
M00116,2024-10-25,190,1
M00116,2024-11-01,479,5
M00116,2024-11-08,133,6
M00116,2024-11-15,391,15
M00116,2024-11-22,310,3
M00116,2024-11-29,63,1
M00116,2024-12-06,56,2
M00116,2024-12-13,490,7
M00116,2024-12-20,445,11
M00116,2024-12-27,389,7
M00117,2023-01-28,65,3
M00117,2023-02-04,181,3
M00117,2023-02-11,489,6
M00117,2023-02-18,135,5
M00117,2023-02-25,27,0
M00117,2023-03-04,37,1
M00117,2023-03-11,402,14
M00117,2023-03-18,298,14
M00117,2023-03-25,240,2
M00117,2023-04-01,143,6
M00117,2023-04-08,105,1
M00117,2023-04-15,121,2
M00117,2023-04-22,277,2
M00117,2023-04-29,416,9
M00117,2023-05-06,176,3
M00117,2023-05-13,286,9
M00117,2023-05-20,389,15
M00117,2023-05-27,122,2
M00117,2023-06-03,353,8
M00117,2023-06-10,304,12
M00117,2023-06-17,397,16
M00117,2023-06-24,447,9
M00117,2023-07-01,489,8
M00117,2023-07-08,338,5
M00117,2023-07-15,424,12
M00117,2023-07-22,157,7
M00117,2023-07-29,299,11
M00117,2023-08-05,315,10
M00117,2023-08-12,443,13
M00117,2023-08-19,373,9
M00117,2023-08-26,291,10
M00117,2023-09-02,488,5
M00117,2023-09-09,230,4
M00117,2023-09-16,136,3
M00117,2023-09-23,164,4
M00117,2023-09-30,207,2
M00117,2023-10-07,131,1
M00117,2023-10-14,109,2
M00117,2023-10-21,182,3
M00117,2023-10-28,147,5
M00117,2023-11-04,446,13
M00117,2023-11-11,305,9
M00117,2023-11-18,337,3
M00117,2023-11-25,322,13
M00117,2023-12-02,139,4
M00117,2023-12-09,349,4
M00117,2023-12-16,81,1
M00117,2023-12-23,250,6
M00117,2023-12-30,350,4
M00117,2024-01-06,148,6
M00117,2024-01-13,332,14
M00117,2024-01-20,416,17
M00117,2024-01-27,463,13
M00117,2024-02-03,469,9
M00117,2024-02-10,262,6
M00117,2024-02-17,180,1
M00117,2024-02-24,74,1
M00117,2024-03-02,164,5
M00117,2024-03-09,180,5
M00117,2024-03-16,211,3
M00117,2024-03-23,249,6
M00117,2024-03-30,472,12
M00117,2024-04-06,279,13
M00117,2024-04-13,85,3
M00117,2024-04-20,114,2
M00117,2024-04-27,230,5
M00117,2024-05-04,225,7
M00117,2024-05-11,249,9
M00117,2024-05-18,321,7
M00117,2024-05-25,328,14
M00117,2024-06-01,225,2
M00117,2024-06-08,381,4
M00117,2024-06-15,367,13
M00117,2024-06-22,298,13
M00117,2024-06-29,193,3
M00117,2024-07-06,271,10
M00117,2024-07-13,178,4
M00117,2024-07-20,206,7
M00117,2024-07-27,471,12
M00117,2024-08-03,419,4
M00117,2024-08-10,355,7
M00117,2024-08-17,338,12
M00117,2024-08-24,328,12
M00117,2024-08-31,299,11
M00117,2024-09-07,442,20
M00117,2024-09-14,303,12
M00117,2024-09-21,220,9
M00117,2024-09-28,272,3
M00117,2024-10-05,431,16
M00117,2024-10-12,158,4
M00117,2024-10-19,299,8
M00117,2024-10-26,445,22
M00117,2024-11-02,23,0
M00117,2024-11-09,93,1
M00117,2024-11-16,268,11
M00117,2024-11-23,263,5
M00117,2024-11-30,150,5
M00117,2024-12-07,461,9
M00117,2024-12-14,310,3
M00117,2024-12-21,184,6
M00117,2024-12-28,493,15
M00118,2023-05-15,478,7
M00118,2023-05-22,306,10
M00118,2023-05-29,474,15
M00118,2023-06-05,38,1
M00118,2023-06-12,221,6
M00118,2023-06-19,209,8
M00118,2023-06-26,131,5
M00118,2023-07-03,231,9
M00118,2023-07-10,132,6
M00118,2023-07-17,416,11
M00118,2023-07-24,74,3
M00118,2023-07-31,185,3
M00118,2023-08-07,212,6
M00118,2023-08-14,143,6
M00118,2023-08-21,422,7
M00118,2023-08-28,187,8
M00118,2023-09-04,199,6
M00118,2023-09-11,24,0
M00118,2023-09-18,179,4
M00118,2023-09-25,75,3
M00118,2023-10-02,120,4
M00118,2023-10-09,121,5
M00118,2023-10-16,345,14
M00118,2023-10-23,244,4
M00118,2023-10-30,401,19
M00118,2023-11-06,249,11
M00118,2023-11-13,323,14
M00118,2023-11-20,454,16
M00118,2023-11-27,177,5
M00118,2023-12-04,40,1
M00118,2023-12-11,65,3
M00118,2023-12-18,400,8
M00118,2023-12-25,86,4
M00118,2024-01-01,418,13
M00118,2024-01-08,162,3
M00118,2024-01-15,27,0
M00118,2024-01-22,471,10
M00118,2024-01-29,444,12
M00118,2024-02-05,319,9
M00118,2024-02-12,110,3
M00118,2024-02-19,259,4
M00118,2024-02-26,122,4
M00118,2024-03-04,305,3
M00118,2024-03-11,307,14
M00118,2024-03-18,484,19
M00118,2024-03-25,435,15
M00118,2024-04-01,78,2
M00118,2024-04-08,399,8
M00118,2024-04-15,460,22
M00118,2024-04-22,206,8
M00118,2024-04-29,124,2
M00118,2024-05-06,412,19
M00118,2024-05-13,307,3
M00118,2024-05-20,389,15
M00118,2024-05-27,256,11
M00118,2024-06-03,460,22
M00118,2024-06-10,21,0
M00118,2024-06-17,306,3
M00118,2024-06-24,401,15
M00118,2024-07-01,406,6
M00118,2024-07-08,53,1
M00118,2024-07-15,68,1
M00118,2024-07-22,474,9
M00118,2024-07-29,414,9
M00118,2024-08-05,136,3
M00118,2024-08-12,288,9
M00118,2024-08-19,59,2
M00118,2024-08-26,264,10
M00118,2024-09-02,172,3
M00118,2024-09-09,53,1
M00118,2024-09-16,346,15
M00118,2024-09-23,481,7
M00118,2024-09-30,258,10
M00118,2024-10-07,184,5
M00118,2024-10-14,325,11
M00118,2024-10-21,62,0
M00118,2024-10-28,164,7
M00118,2024-11-04,164,1
M00118,2024-11-11,490,22
M00118,2024-11-18,348,8
M00118,2024-11-25,57,2
M00118,2024-12-02,75,2
M00118,2024-12-09,355,10
M00118,2024-12-16,63,2
M00118,2024-12-23,412,17
M00118,2024-12-30,347,11
M00119,2023-07-20,199,7
M00119,2023-07-27,199,6
M00119,2023-08-03,65,2
M00119,2023-08-10,126,3
M00119,2023-08-17,175,5
M00119,2023-08-24,196,9
M00119,2023-08-31,223,10
M00119,2023-09-07,237,3
M00119,2023-09-14,32,0
M00119,2023-09-21,145,6
M00119,2023-09-28,318,4
M00119,2023-10-05,346,15
M00119,2023-10-12,490,11
M00119,2023-10-19,280,3
M00119,2023-10-26,172,1
M00119,2023-11-02,317,14
M00119,2023-11-09,189,7
M00119,2023-11-16,170,8
M00119,2023-11-23,149,4
M00119,2023-11-30,222,9
M00119,2023-12-07,237,2
M00119,2023-12-14,379,4
M00119,2023-12-21,227,2
M00119,2023-12-28,268,12
M00119,2024-01-04,259,11
M00119,2024-01-11,472,9
M00119,2024-01-18,148,1
M00119,2024-01-25,343,3
M00119,2024-02-01,438,14
M00119,2024-02-08,96,4
M00119,2024-02-15,469,4
M00119,2024-02-22,426,7
M00119,2024-02-29,139,5
M00119,2024-03-07,20,0
M00119,2024-03-14,369,15
M00119,2024-03-21,89,2
M00119,2024-03-28,220,3
M00119,2024-04-04,304,14
M00119,2024-04-11,277,9
M00119,2024-04-18,375,17
M00119,2024-04-25,50,2
M00119,2024-05-02,348,10
M00119,2024-05-09,310,8
M00119,2024-05-16,25,0
M00119,2024-05-23,281,12
M00119,2024-05-30,76,1
M00119,2024-06-06,259,11
M00119,2024-06-13,379,11
M00119,2024-06-20,109,4
M00119,2024-06-27,269,4
M00119,2024-07-04,307,14
M00119,2024-07-11,381,8
M00119,2024-07-18,112,3
M00119,2024-07-25,358,10
M00119,2024-08-01,105,4
M00119,2024-08-08,323,5
M00119,2024-08-15,30,0
M00119,2024-08-22,380,10
M00119,2024-08-29,457,10
M00119,2024-09-05,277,7
M00119,2024-09-12,48,2
M00119,2024-09-19,107,4
M00119,2024-09-26,72,2
M00119,2024-10-03,383,4
M00119,2024-10-10,441,5
M00119,2024-10-17,102,4
M00119,2024-10-24,456,19
M00119,2024-10-31,490,13
M00119,2024-11-07,150,6
M00119,2024-11-14,107,1
M00119,2024-11-21,237,9
M00119,2024-11-28,176,5
M00119,2024-12-05,61,1
M00119,2024-12-12,452,9
M00119,2024-12-19,344,16
M00119,2024-12-26,189,2
M00120,2023-02-02,155,6
M00120,2023-02-09,284,4
M00120,2023-02-16,168,3
M00120,2023-02-23,179,5
M00120,2023-03-02,216,9
M00120,2023-03-09,121,3
M00120,2023-03-16,387,9
M00120,2023-03-23,326,5
M00120,2023-03-30,347,13
M00120,2023-04-06,255,2
M00120,2023-04-13,334,5
M00120,2023-04-20,153,6
M00120,2023-04-27,258,8
M00120,2023-05-04,100,4
M00120,2023-05-11,142,4
M00120,2023-05-18,106,1
M00120,2023-05-25,250,9
M00120,2023-06-01,371,16
M00120,2023-06-08,393,14
M00120,2023-06-15,84,2
M00120,2023-06-22,393,8
M00120,2023-06-29,400,16
M00120,2023-07-06,42,0
M00120,2023-07-13,400,9
M00120,2023-07-20,232,8
M00120,2023-07-27,180,7
M00120,2023-08-03,373,9
M00120,2023-08-10,35,0
M00120,2023-08-17,29,0
M00120,2023-08-24,150,6
M00120,2023-08-31,442,21
M00120,2023-09-07,349,14
M00120,2023-09-14,479,14
M00120,2023-09-21,350,5
M00120,2023-09-28,87,3
M00120,2023-10-05,44,1
M00120,2023-10-12,21,0
M00120,2023-10-19,268,10
M00120,2023-10-26,362,5
M00120,2023-11-02,206,5
M00120,2023-11-09,243,9
M00120,2023-11-16,282,5
M00120,2023-11-23,207,2
M00120,2023-11-30,131,3
M00120,2023-12-07,218,7
M00120,2023-12-14,368,4
M00120,2023-12-21,495,16
M00120,2023-12-28,55,2
M00120,2024-01-04,39,1
M00120,2024-01-11,73,2
M00120,2024-01-18,370,4
M00120,2024-01-25,452,10
M00120,2024-02-01,365,6
M00120,2024-02-08,184,4
M00120,2024-02-15,293,7
M00120,2024-02-22,394,16
M00120,2024-02-29,210,10
M00120,2024-03-07,328,7
M00120,2024-03-14,157,7
M00120,2024-03-21,169,5
M00120,2024-03-28,372,5
M00120,2024-04-04,56,2
M00120,2024-04-11,37,1
M00120,2024-04-18,372,15
M00120,2024-04-25,309,8
M00120,2024-05-02,182,3
M00120,2024-05-09,295,8
M00120,2024-05-16,454,10
M00120,2024-05-23,103,3
M00120,2024-05-30,168,1
M00120,2024-06-06,428,7
M00120,2024-06-13,413,16
M00120,2024-06-20,304,8
M00120,2024-06-27,462,7
M00120,2024-07-04,206,3
M00120,2024-07-11,419,6
M00120,2024-07-18,285,11
M00120,2024-07-25,118,4
M00120,2024-08-01,85,2
M00120,2024-08-08,258,10
M00120,2024-08-15,178,7
M00120,2024-08-22,459,17
M00120,2024-08-29,398,6
M00120,2024-09-05,234,9
M00120,2024-09-12,469,19
M00120,2024-09-19,60,1
M00120,2024-09-26,255,8
M00120,2024-10-03,106,3
M00120,2024-10-10,405,19
M00120,2024-10-17,88,1
M00120,2024-10-24,203,8
M00120,2024-10-31,403,10
M00120,2024-11-07,125,4
M00120,2024-11-14,150,4
M00120,2024-11-21,304,14
M00120,2024-11-28,39,0
M00120,2024-12-05,284,3
M00120,2024-12-12,496,5
M00120,2024-12-19,410,12
M00120,2024-12-26,387,19
M00121,2023-02-17,175,6
M00121,2023-02-24,154,6
M00121,2023-03-03,397,12
M00121,2023-03-10,138,4
M00121,2023-03-17,229,3
M00121,2023-03-24,68,1
M00121,2023-03-31,362,8
M00121,2023-04-07,466,16
M00121,2023-04-14,144,6
M00121,2023-04-21,128,2
M00121,2023-04-28,96,2
M00121,2023-05-05,92,2
M00121,2023-05-12,393,17
M00121,2023-05-19,446,19
M00121,2023-05-26,72,1
M00121,2023-06-02,367,6
M00121,2023-06-09,282,2
M00121,2023-06-16,337,8
M00121,2023-06-23,477,5
M00121,2023-06-30,51,1
M00121,2023-07-07,457,6
M00121,2023-07-14,464,20
M00121,2023-07-21,322,14
M00121,2023-07-28,431,8
M00121,2023-08-04,78,0
M00121,2023-08-11,321,4
M00121,2023-08-18,53,1
M00121,2023-08-25,40,0
M00121,2023-09-01,191,6
M00121,2023-09-08,169,4
M00121,2023-09-15,102,1
M00121,2023-09-22,126,5
M00121,2023-09-29,349,4
M00121,2023-10-06,334,4
M00121,2023-10-13,427,19
M00121,2023-10-20,45,1
M00121,2023-10-27,277,9
M00121,2023-11-03,246,3
M00121,2023-11-10,488,20
M00121,2023-11-17,86,4
M00121,2023-11-24,207,9
M00121,2023-12-01,288,10
M00121,2023-12-08,123,4
M00121,2023-12-15,275,5
M00121,2023-12-22,90,2
M00121,2023-12-29,236,8
M00121,2024-01-05,232,2
M00121,2024-01-12,341,11
M00121,2024-01-19,357,5
M00121,2024-01-26,140,6
M00121,2024-02-02,210,2
M00121,2024-02-09,436,19
M00121,2024-02-16,333,5
M00121,2024-02-23,474,20
M00121,2024-03-01,472,13
M00121,2024-03-08,466,14
M00121,2024-03-15,195,5
M00121,2024-03-22,42,0
M00121,2024-03-29,362,16
M00121,2024-04-05,491,15
M00121,2024-04-12,384,16
M00121,2024-04-19,120,3
M00121,2024-04-26,446,15
M00121,2024-05-03,286,7
M00121,2024-05-10,298,11
M00121,2024-05-17,161,6
M00121,2024-05-24,383,7
M00121,2024-05-31,497,5
M00121,2024-06-07,186,5
M00121,2024-06-14,339,6
M00121,2024-06-21,332,12
M00121,2024-06-28,445,4
M00121,2024-07-05,369,9
M00121,2024-07-12,45,2
M00121,2024-07-19,310,5
M00121,2024-07-26,350,6
M00121,2024-08-02,143,4
M00121,2024-08-09,31,1
M00121,2024-08-16,183,7
M00121,2024-08-23,45,1
